,company,name,ticker,date,brand,sales,transactions
4408402,Lyft,Lyft,LYFT,2015-01-28,Lyft Rides,20737,2012.0
4412108,Lyft,Lyft,LYFT,2015-01-28,Motivate,0,0.0
4410256,Lyft,Lyft,LYFT,2015-01-29,Lyft Scooters,0,0.0
4412109,Lyft,Lyft,LYFT,2015-01-29,Motivate,0,0.0
4408403,Lyft,Lyft,LYFT,2015-01-29,Lyft Rides,23441,2208.0
4412110,Lyft,Lyft,LYFT,2015-01-30,Motivate,0,0.0
4410257,Lyft,Lyft,LYFT,2015-01-30,Lyft Scooters,0,0.0
4408404,Lyft,Lyft,LYFT,2015-01-30,Lyft Rides,32234,2823.0
4412111,Lyft,Lyft,LYFT,2015-01-31,Motivate,0,0.0
4410258,Lyft,Lyft,LYFT,2015-01-31,Lyft Scooters,0,0.0
4408405,Lyft,Lyft,LYFT,2015-01-31,Lyft Rides,38923,3342.0
4412112,Lyft,Lyft,LYFT,2015-02-01,Motivate,0,0.0
4410259,Lyft,Lyft,LYFT,2015-02-01,Lyft Scooters,0,0.0
4408406,Lyft,Lyft,LYFT,2015-02-01,Lyft Rides,34468,2867.0
4410260,Lyft,Lyft,LYFT,2015-02-02,Lyft Scooters,0,0.0
4408407,Lyft,Lyft,LYFT,2015-02-02,Lyft Rides,20559,1689.0
4412113,Lyft,Lyft,LYFT,2015-02-02,Motivate,0,0.0
4408408,Lyft,Lyft,LYFT,2015-02-03,Lyft Rides,17436,1459.0
4412114,Lyft,Lyft,LYFT,2015-02-03,Motivate,0,0.0
4410261,Lyft,Lyft,LYFT,2015-02-03,Lyft Scooters,0,0.0
4408409,Lyft,Lyft,LYFT,2015-02-04,Lyft Rides,18904,1644.0
4412115,Lyft,Lyft,LYFT,2015-02-04,Motivate,0,0.0
4410262,Lyft,Lyft,LYFT,2015-02-04,Lyft Scooters,0,0.0
4408410,Lyft,Lyft,LYFT,2015-02-05,Lyft Rides,22792,1934.0
4412116,Lyft,Lyft,LYFT,2015-02-05,Motivate,0,0.0
4410263,Lyft,Lyft,LYFT,2015-02-05,Lyft Scooters,0,0.0
4408411,Lyft,Lyft,LYFT,2015-02-06,Lyft Rides,35605,3032.0
4410264,Lyft,Lyft,LYFT,2015-02-06,Lyft Scooters,0,0.0
4412117,Lyft,Lyft,LYFT,2015-02-06,Motivate,0,0.0
4410265,Lyft,Lyft,LYFT,2015-02-07,Lyft Scooters,0,0.0
4408412,Lyft,Lyft,LYFT,2015-02-07,Lyft Rides,41423,3576.0
4412118,Lyft,Lyft,LYFT,2015-02-07,Motivate,0,0.0
4410266,Lyft,Lyft,LYFT,2015-02-08,Lyft Scooters,0,0.0
4408413,Lyft,Lyft,LYFT,2015-02-08,Lyft Rides,33588,2780.0
4412119,Lyft,Lyft,LYFT,2015-02-08,Motivate,0,0.0
4410267,Lyft,Lyft,LYFT,2015-02-09,Lyft Scooters,0,0.0
4408414,Lyft,Lyft,LYFT,2015-02-09,Lyft Rides,21401,1821.0
4412120,Lyft,Lyft,LYFT,2015-02-09,Motivate,0,0.0
4408415,Lyft,Lyft,LYFT,2015-02-10,Lyft Rides,17874,1570.0
4412121,Lyft,Lyft,LYFT,2015-02-10,Motivate,0,0.0
4410268,Lyft,Lyft,LYFT,2015-02-10,Lyft Scooters,0,0.0
4412122,Lyft,Lyft,LYFT,2015-02-11,Motivate,0,0.0
4410269,Lyft,Lyft,LYFT,2015-02-11,Lyft Scooters,0,0.0
4408416,Lyft,Lyft,LYFT,2015-02-11,Lyft Rides,19612,1759.0
4412123,Lyft,Lyft,LYFT,2015-02-12,Motivate,0,0.0
4410270,Lyft,Lyft,LYFT,2015-02-12,Lyft Scooters,0,0.0
4408417,Lyft,Lyft,LYFT,2015-02-12,Lyft Rides,25856,2213.0
4410271,Lyft,Lyft,LYFT,2015-02-13,Lyft Scooters,0,0.0
4408418,Lyft,Lyft,LYFT,2015-02-13,Lyft Rides,12646,1063.0
4412124,Lyft,Lyft,LYFT,2015-02-13,Motivate,0,0.0
4408419,Lyft,Lyft,LYFT,2015-02-14,Lyft Rides,2689,222.0
4412125,Lyft,Lyft,LYFT,2015-02-14,Motivate,0,0.0
4410272,Lyft,Lyft,LYFT,2015-02-14,Lyft Scooters,0,0.0
4408420,Lyft,Lyft,LYFT,2015-02-15,Lyft Rides,3598,286.0
4412126,Lyft,Lyft,LYFT,2015-02-15,Motivate,0,0.0
4410273,Lyft,Lyft,LYFT,2015-02-15,Lyft Scooters,0,0.0
4408421,Lyft,Lyft,LYFT,2015-02-16,Lyft Rides,24573,2063.0
4412127,Lyft,Lyft,LYFT,2015-02-16,Motivate,0,0.0
4410274,Lyft,Lyft,LYFT,2015-02-16,Lyft Scooters,0,0.0
4412128,Lyft,Lyft,LYFT,2015-02-17,Motivate,0,0.0
4410275,Lyft,Lyft,LYFT,2015-02-17,Lyft Scooters,0,0.0
4408422,Lyft,Lyft,LYFT,2015-02-17,Lyft Rides,23594,2018.0
4410276,Lyft,Lyft,LYFT,2015-02-18,Lyft Scooters,0,0.0
4408423,Lyft,Lyft,LYFT,2015-02-18,Lyft Rides,21318,1936.0
4412129,Lyft,Lyft,LYFT,2015-02-18,Motivate,0,0.0
4410277,Lyft,Lyft,LYFT,2015-02-19,Lyft Scooters,0,0.0
4408424,Lyft,Lyft,LYFT,2015-02-19,Lyft Rides,25356,2260.0
4412130,Lyft,Lyft,LYFT,2015-02-19,Motivate,0,0.0
4410278,Lyft,Lyft,LYFT,2015-02-20,Lyft Scooters,0,0.0
4412131,Lyft,Lyft,LYFT,2015-02-20,Motivate,0,0.0
4408425,Lyft,Lyft,LYFT,2015-02-20,Lyft Rides,36692,3201.0
4412132,Lyft,Lyft,LYFT,2015-02-21,Motivate,0,0.0
4410279,Lyft,Lyft,LYFT,2015-02-21,Lyft Scooters,0,0.0
4408426,Lyft,Lyft,LYFT,2015-02-21,Lyft Rides,42432,3677.0
4412133,Lyft,Lyft,LYFT,2015-02-22,Motivate,0,0.0
4410280,Lyft,Lyft,LYFT,2015-02-22,Lyft Scooters,0,0.0
4408427,Lyft,Lyft,LYFT,2015-02-22,Lyft Rides,34816,2910.0
4412134,Lyft,Lyft,LYFT,2015-02-23,Motivate,0,0.0
4410281,Lyft,Lyft,LYFT,2015-02-23,Lyft Scooters,0,0.0
4408428,Lyft,Lyft,LYFT,2015-02-23,Lyft Rides,20785,1847.0
4410282,Lyft,Lyft,LYFT,2015-02-24,Lyft Scooters,0,0.0
4408429,Lyft,Lyft,LYFT,2015-02-24,Lyft Rides,20348,1828.0
4412135,Lyft,Lyft,LYFT,2015-02-24,Motivate,0,0.0
4408430,Lyft,Lyft,LYFT,2015-02-25,Lyft Rides,21253,2070.0
4412136,Lyft,Lyft,LYFT,2015-02-25,Motivate,0,0.0
4410283,Lyft,Lyft,LYFT,2015-02-25,Lyft Scooters,0,0.0
4408431,Lyft,Lyft,LYFT,2015-02-26,Lyft Rides,29202,2779.0
4412137,Lyft,Lyft,LYFT,2015-02-26,Motivate,0,0.0
4410284,Lyft,Lyft,LYFT,2015-02-26,Lyft Scooters,0,0.0
4408432,Lyft,Lyft,LYFT,2015-02-27,Lyft Rides,28540,2650.0
4410285,Lyft,Lyft,LYFT,2015-02-27,Lyft Scooters,0,0.0
4412138,Lyft,Lyft,LYFT,2015-02-27,Motivate,0,0.0
4410286,Lyft,Lyft,LYFT,2015-02-28,Lyft Scooters,0,0.0
4408433,Lyft,Lyft,LYFT,2015-02-28,Lyft Rides,52738,4846.0
4412139,Lyft,Lyft,LYFT,2015-02-28,Motivate,0,0.0
4410287,Lyft,Lyft,LYFT,2015-03-01,Lyft Scooters,0,0.0
4408434,Lyft,Lyft,LYFT,2015-03-01,Lyft Rides,35035,3162.0
4412140,Lyft,Lyft,LYFT,2015-03-01,Motivate,0,0.0
4410288,Lyft,Lyft,LYFT,2015-03-02,Lyft Scooters,0,0.0
4408435,Lyft,Lyft,LYFT,2015-03-02,Lyft Rides,24292,2218.0
4412141,Lyft,Lyft,LYFT,2015-03-02,Motivate,0,0.0
4408436,Lyft,Lyft,LYFT,2015-03-03,Lyft Rides,27413,2460.0
4412142,Lyft,Lyft,LYFT,2015-03-03,Motivate,0,0.0
4410289,Lyft,Lyft,LYFT,2015-03-03,Lyft Scooters,0,0.0
4412143,Lyft,Lyft,LYFT,2015-03-04,Motivate,0,0.0
4410290,Lyft,Lyft,LYFT,2015-03-04,Lyft Scooters,0,0.0
4408437,Lyft,Lyft,LYFT,2015-03-04,Lyft Rides,27042,2509.0
4412144,Lyft,Lyft,LYFT,2015-03-05,Motivate,0,0.0
4410291,Lyft,Lyft,LYFT,2015-03-05,Lyft Scooters,0,0.0
4408438,Lyft,Lyft,LYFT,2015-03-05,Lyft Rides,27858,2563.0
4412145,Lyft,Lyft,LYFT,2015-03-06,Motivate,0,0.0
4410292,Lyft,Lyft,LYFT,2015-03-06,Lyft Scooters,0,0.0
4408439,Lyft,Lyft,LYFT,2015-03-06,Lyft Rides,39092,3373.0
4412146,Lyft,Lyft,LYFT,2015-03-07,Motivate,0,0.0
4408440,Lyft,Lyft,LYFT,2015-03-07,Lyft Rides,50790,4353.0
4410293,Lyft,Lyft,LYFT,2015-03-07,Lyft Scooters,0,0.0
4408441,Lyft,Lyft,LYFT,2015-03-08,Lyft Rides,37419,3193.0
4412147,Lyft,Lyft,LYFT,2015-03-08,Motivate,0,0.0
4410294,Lyft,Lyft,LYFT,2015-03-08,Lyft Scooters,0,0.0
4408442,Lyft,Lyft,LYFT,2015-03-09,Lyft Rides,25595,2258.0
4412148,Lyft,Lyft,LYFT,2015-03-09,Motivate,0,0.0
4410295,Lyft,Lyft,LYFT,2015-03-09,Lyft Scooters,0,0.0
4408443,Lyft,Lyft,LYFT,2015-03-10,Lyft Rides,21860,1967.0
4412149,Lyft,Lyft,LYFT,2015-03-10,Motivate,0,0.0
4410296,Lyft,Lyft,LYFT,2015-03-10,Lyft Scooters,0,0.0
4412150,Lyft,Lyft,LYFT,2015-03-11,Motivate,0,0.0
4410297,Lyft,Lyft,LYFT,2015-03-11,Lyft Scooters,0,0.0
4408444,Lyft,Lyft,LYFT,2015-03-11,Lyft Rides,22714,2088.0
4410298,Lyft,Lyft,LYFT,2015-03-12,Lyft Scooters,0,0.0
4408445,Lyft,Lyft,LYFT,2015-03-12,Lyft Rides,26806,2313.0
4412151,Lyft,Lyft,LYFT,2015-03-12,Motivate,0,0.0
4410299,Lyft,Lyft,LYFT,2015-03-13,Lyft Scooters,0,0.0
4408446,Lyft,Lyft,LYFT,2015-03-13,Lyft Rides,39621,3376.0
4412152,Lyft,Lyft,LYFT,2015-03-13,Motivate,0,0.0
4408447,Lyft,Lyft,LYFT,2015-03-14,Lyft Rides,62010,5214.0
4412153,Lyft,Lyft,LYFT,2015-03-14,Motivate,0,0.0
4410300,Lyft,Lyft,LYFT,2015-03-14,Lyft Scooters,0,0.0
4412154,Lyft,Lyft,LYFT,2015-03-15,Motivate,0,0.0
4410301,Lyft,Lyft,LYFT,2015-03-15,Lyft Scooters,0,0.0
4408448,Lyft,Lyft,LYFT,2015-03-15,Lyft Rides,49885,4082.0
4412155,Lyft,Lyft,LYFT,2015-03-16,Motivate,0,0.0
4410302,Lyft,Lyft,LYFT,2015-03-16,Lyft Scooters,0,0.0
4408449,Lyft,Lyft,LYFT,2015-03-16,Lyft Rides,30277,2539.0
4412156,Lyft,Lyft,LYFT,2015-03-17,Motivate,0,0.0
4410303,Lyft,Lyft,LYFT,2015-03-17,Lyft Scooters,0,0.0
4408450,Lyft,Lyft,LYFT,2015-03-17,Lyft Rides,28866,2403.0
4410304,Lyft,Lyft,LYFT,2015-03-18,Lyft Scooters,0,0.0
4408451,Lyft,Lyft,LYFT,2015-03-18,Lyft Rides,31935,2641.0
4412157,Lyft,Lyft,LYFT,2015-03-18,Motivate,0,0.0
4408452,Lyft,Lyft,LYFT,2015-03-19,Lyft Rides,31041,2635.0
4412158,Lyft,Lyft,LYFT,2015-03-19,Motivate,0,0.0
4410305,Lyft,Lyft,LYFT,2015-03-19,Lyft Scooters,0,0.0
4408453,Lyft,Lyft,LYFT,2015-03-20,Lyft Rides,40185,3281.0
4412159,Lyft,Lyft,LYFT,2015-03-20,Motivate,0,0.0
4410306,Lyft,Lyft,LYFT,2015-03-20,Lyft Scooters,0,0.0
4408454,Lyft,Lyft,LYFT,2015-03-21,Lyft Rides,52474,4304.0
4410307,Lyft,Lyft,LYFT,2015-03-21,Lyft Scooters,0,0.0
4412160,Lyft,Lyft,LYFT,2015-03-21,Motivate,0,0.0
4410308,Lyft,Lyft,LYFT,2015-03-22,Lyft Scooters,0,0.0
4408455,Lyft,Lyft,LYFT,2015-03-22,Lyft Rides,39319,3208.0
4412161,Lyft,Lyft,LYFT,2015-03-22,Motivate,0,0.0
4410309,Lyft,Lyft,LYFT,2015-03-23,Lyft Scooters,0,0.0
4408456,Lyft,Lyft,LYFT,2015-03-23,Lyft Rides,27042,2182.0
4412162,Lyft,Lyft,LYFT,2015-03-23,Motivate,0,0.0
4410310,Lyft,Lyft,LYFT,2015-03-24,Lyft Scooters,0,0.0
4408457,Lyft,Lyft,LYFT,2015-03-24,Lyft Rides,24572,2027.0
4412163,Lyft,Lyft,LYFT,2015-03-24,Motivate,0,0.0
4408458,Lyft,Lyft,LYFT,2015-03-25,Lyft Rides,26468,2250.0
4412164,Lyft,Lyft,LYFT,2015-03-25,Motivate,0,0.0
4410311,Lyft,Lyft,LYFT,2015-03-25,Lyft Scooters,0,0.0
4412165,Lyft,Lyft,LYFT,2015-03-26,Motivate,0,0.0
4410312,Lyft,Lyft,LYFT,2015-03-26,Lyft Scooters,0,0.0
4408459,Lyft,Lyft,LYFT,2015-03-26,Lyft Rides,29673,2529.0
4412166,Lyft,Lyft,LYFT,2015-03-27,Motivate,0,0.0
4410313,Lyft,Lyft,LYFT,2015-03-27,Lyft Scooters,0,0.0
4408460,Lyft,Lyft,LYFT,2015-03-27,Lyft Rides,37947,3068.0
4410314,Lyft,Lyft,LYFT,2015-03-28,Lyft Scooters,0,0.0
4408461,Lyft,Lyft,LYFT,2015-03-28,Lyft Rides,48605,3893.0
4412167,Lyft,Lyft,LYFT,2015-03-28,Motivate,0,0.0
4408462,Lyft,Lyft,LYFT,2015-03-29,Lyft Rides,40957,3166.0
4412168,Lyft,Lyft,LYFT,2015-03-29,Motivate,0,0.0
4410315,Lyft,Lyft,LYFT,2015-03-29,Lyft Scooters,0,0.0
4408463,Lyft,Lyft,LYFT,2015-03-30,Lyft Rides,24703,2033.0
4412169,Lyft,Lyft,LYFT,2015-03-30,Motivate,0,0.0
4410316,Lyft,Lyft,LYFT,2015-03-30,Lyft Scooters,0,0.0
4408464,Lyft,Lyft,LYFT,2015-03-31,Lyft Rides,23946,1947.0
4412170,Lyft,Lyft,LYFT,2015-03-31,Motivate,0,0.0
4410317,Lyft,Lyft,LYFT,2015-03-31,Lyft Scooters,0,0.0
4412171,Lyft,Lyft,LYFT,2015-04-01,Motivate,0,0.0
4410318,Lyft,Lyft,LYFT,2015-04-01,Lyft Scooters,0,0.0
4408465,Lyft,Lyft,LYFT,2015-04-01,Lyft Rides,22588,1921.0
4410319,Lyft,Lyft,LYFT,2015-04-02,Lyft Scooters,0,0.0
4408466,Lyft,Lyft,LYFT,2015-04-02,Lyft Rides,25350,2099.0
4412172,Lyft,Lyft,LYFT,2015-04-02,Motivate,0,0.0
4410320,Lyft,Lyft,LYFT,2015-04-03,Lyft Scooters,0,0.0
4408467,Lyft,Lyft,LYFT,2015-04-03,Lyft Rides,38358,3228.0
4412173,Lyft,Lyft,LYFT,2015-04-03,Motivate,0,0.0
4410321,Lyft,Lyft,LYFT,2015-04-04,Lyft Scooters,0,0.0
4408468,Lyft,Lyft,LYFT,2015-04-04,Lyft Rides,43308,3673.0
4412174,Lyft,Lyft,LYFT,2015-04-04,Motivate,0,0.0
4410322,Lyft,Lyft,LYFT,2015-04-05,Lyft Scooters,0,0.0
4412175,Lyft,Lyft,LYFT,2015-04-05,Motivate,0,0.0
4408469,Lyft,Lyft,LYFT,2015-04-05,Lyft Rides,36620,3073.0
4412176,Lyft,Lyft,LYFT,2015-04-06,Motivate,0,0.0
4410323,Lyft,Lyft,LYFT,2015-04-06,Lyft Scooters,0,0.0
4408470,Lyft,Lyft,LYFT,2015-04-06,Lyft Rides,26345,2076.0
4412177,Lyft,Lyft,LYFT,2015-04-07,Motivate,0,0.0
4410324,Lyft,Lyft,LYFT,2015-04-07,Lyft Scooters,0,0.0
4408471,Lyft,Lyft,LYFT,2015-04-07,Lyft Rides,23184,1949.0
4412178,Lyft,Lyft,LYFT,2015-04-08,Motivate,0,0.0
4410325,Lyft,Lyft,LYFT,2015-04-08,Lyft Scooters,0,0.0
4408472,Lyft,Lyft,LYFT,2015-04-08,Lyft Rides,23180,1974.0
4410326,Lyft,Lyft,LYFT,2015-04-09,Lyft Scooters,0,0.0
4408473,Lyft,Lyft,LYFT,2015-04-09,Lyft Rides,25558,2193.0
4412179,Lyft,Lyft,LYFT,2015-04-09,Motivate,0,0.0
4408474,Lyft,Lyft,LYFT,2015-04-10,Lyft Rides,35376,2901.0
4412180,Lyft,Lyft,LYFT,2015-04-10,Motivate,0,0.0
4410327,Lyft,Lyft,LYFT,2015-04-10,Lyft Scooters,0,0.0
4408475,Lyft,Lyft,LYFT,2015-04-11,Lyft Rides,47655,3888.0
4412181,Lyft,Lyft,LYFT,2015-04-11,Motivate,0,0.0
4410328,Lyft,Lyft,LYFT,2015-04-11,Lyft Scooters,0,0.0
4412182,Lyft,Lyft,LYFT,2015-04-12,Motivate,0,0.0
4410329,Lyft,Lyft,LYFT,2015-04-12,Lyft Scooters,0,0.0
4408476,Lyft,Lyft,LYFT,2015-04-12,Lyft Rides,38303,3127.0
4410330,Lyft,Lyft,LYFT,2015-04-13,Lyft Scooters,0,0.0
4408477,Lyft,Lyft,LYFT,2015-04-13,Lyft Rides,24832,2053.0
4412183,Lyft,Lyft,LYFT,2015-04-13,Motivate,0,0.0
4410331,Lyft,Lyft,LYFT,2015-04-14,Lyft Scooters,0,0.0
4408478,Lyft,Lyft,LYFT,2015-04-14,Lyft Rides,22477,1867.0
4412184,Lyft,Lyft,LYFT,2015-04-14,Motivate,0,0.0
4410332,Lyft,Lyft,LYFT,2015-04-15,Lyft Scooters,0,0.0
4408479,Lyft,Lyft,LYFT,2015-04-15,Lyft Rides,22270,1897.0
4412185,Lyft,Lyft,LYFT,2015-04-15,Motivate,0,0.0
4408480,Lyft,Lyft,LYFT,2015-04-16,Lyft Rides,26432,2145.0
4412186,Lyft,Lyft,LYFT,2015-04-16,Motivate,0,0.0
4410333,Lyft,Lyft,LYFT,2015-04-16,Lyft Scooters,0,0.0
4412187,Lyft,Lyft,LYFT,2015-04-17,Motivate,0,0.0
4410334,Lyft,Lyft,LYFT,2015-04-17,Lyft Scooters,0,0.0
4408481,Lyft,Lyft,LYFT,2015-04-17,Lyft Rides,37212,3004.0
4412188,Lyft,Lyft,LYFT,2015-04-18,Motivate,0,0.0
4410335,Lyft,Lyft,LYFT,2015-04-18,Lyft Scooters,0,0.0
4408482,Lyft,Lyft,LYFT,2015-04-18,Lyft Rides,49281,3919.0
4412189,Lyft,Lyft,LYFT,2015-04-19,Motivate,0,0.0
4408483,Lyft,Lyft,LYFT,2015-04-19,Lyft Rides,38436,3098.0
4410336,Lyft,Lyft,LYFT,2015-04-19,Lyft Scooters,0,0.0
4408484,Lyft,Lyft,LYFT,2015-04-20,Lyft Rides,25762,1992.0
4412190,Lyft,Lyft,LYFT,2015-04-20,Motivate,0,0.0
4410337,Lyft,Lyft,LYFT,2015-04-20,Lyft Scooters,0,0.0
4408485,Lyft,Lyft,LYFT,2015-04-21,Lyft Rides,21792,1797.0
4412191,Lyft,Lyft,LYFT,2015-04-21,Motivate,0,0.0
4410338,Lyft,Lyft,LYFT,2015-04-21,Lyft Scooters,0,0.0
4408486,Lyft,Lyft,LYFT,2015-04-22,Lyft Rides,22070,1842.0
4412192,Lyft,Lyft,LYFT,2015-04-22,Motivate,0,0.0
4410339,Lyft,Lyft,LYFT,2015-04-22,Lyft Scooters,0,0.0
4412193,Lyft,Lyft,LYFT,2015-04-23,Motivate,0,0.0
4410340,Lyft,Lyft,LYFT,2015-04-23,Lyft Scooters,0,0.0
4408487,Lyft,Lyft,LYFT,2015-04-23,Lyft Rides,24212,1997.0
4410341,Lyft,Lyft,LYFT,2015-04-24,Lyft Scooters,0,0.0
4408488,Lyft,Lyft,LYFT,2015-04-24,Lyft Rides,35402,2824.0
4412194,Lyft,Lyft,LYFT,2015-04-24,Motivate,0,0.0
4410342,Lyft,Lyft,LYFT,2015-04-25,Lyft Scooters,0,0.0
4408489,Lyft,Lyft,LYFT,2015-04-25,Lyft Rides,47796,3887.0
4412195,Lyft,Lyft,LYFT,2015-04-25,Motivate,0,0.0
4410343,Lyft,Lyft,LYFT,2015-04-26,Lyft Scooters,0,0.0
4412196,Lyft,Lyft,LYFT,2015-04-26,Motivate,0,0.0
4408490,Lyft,Lyft,LYFT,2015-04-26,Lyft Rides,34259,2744.0
4412197,Lyft,Lyft,LYFT,2015-04-27,Motivate,0,0.0
4410344,Lyft,Lyft,LYFT,2015-04-27,Lyft Scooters,0,0.0
4408491,Lyft,Lyft,LYFT,2015-04-27,Lyft Rides,22581,1851.0
4412198,Lyft,Lyft,LYFT,2015-04-28,Motivate,0,0.0
4410345,Lyft,Lyft,LYFT,2015-04-28,Lyft Scooters,0,0.0
4408492,Lyft,Lyft,LYFT,2015-04-28,Lyft Rides,19971,1658.0
4412199,Lyft,Lyft,LYFT,2015-04-29,Motivate,0,0.0
4410346,Lyft,Lyft,LYFT,2015-04-29,Lyft Scooters,0,0.0
4408493,Lyft,Lyft,LYFT,2015-04-29,Lyft Rides,25220,2094.0
4410347,Lyft,Lyft,LYFT,2015-04-30,Lyft Scooters,0,0.0
4408494,Lyft,Lyft,LYFT,2015-04-30,Lyft Rides,31236,2501.0
4412200,Lyft,Lyft,LYFT,2015-04-30,Motivate,0,0.0
4408495,Lyft,Lyft,LYFT,2015-05-01,Lyft Rides,38213,3079.0
4412201,Lyft,Lyft,LYFT,2015-05-01,Motivate,0,0.0
4410348,Lyft,Lyft,LYFT,2015-05-01,Lyft Scooters,0,0.0
4408496,Lyft,Lyft,LYFT,2015-05-02,Lyft Rides,51829,4079.0
4412202,Lyft,Lyft,LYFT,2015-05-02,Motivate,0,0.0
4410349,Lyft,Lyft,LYFT,2015-05-02,Lyft Scooters,0,0.0
4408497,Lyft,Lyft,LYFT,2015-05-03,Lyft Rides,39749,3103.0
4412203,Lyft,Lyft,LYFT,2015-05-03,Motivate,0,0.0
4410350,Lyft,Lyft,LYFT,2015-05-03,Lyft Scooters,0,0.0
4408498,Lyft,Lyft,LYFT,2015-05-04,Lyft Rides,27728,2175.0
4410351,Lyft,Lyft,LYFT,2015-05-04,Lyft Scooters,0,0.0
4412204,Lyft,Lyft,LYFT,2015-05-04,Motivate,0,0.0
4410352,Lyft,Lyft,LYFT,2015-05-05,Lyft Scooters,0,0.0
4408499,Lyft,Lyft,LYFT,2015-05-05,Lyft Rides,27739,2226.0
4412205,Lyft,Lyft,LYFT,2015-05-05,Motivate,0,0.0
4410353,Lyft,Lyft,LYFT,2015-05-06,Lyft Scooters,0,0.0
4408500,Lyft,Lyft,LYFT,2015-05-06,Lyft Rides,23027,1955.0
4412206,Lyft,Lyft,LYFT,2015-05-06,Motivate,0,0.0
4410354,Lyft,Lyft,LYFT,2015-05-07,Lyft Scooters,0,0.0
4408501,Lyft,Lyft,LYFT,2015-05-07,Lyft Rides,26621,2196.0
4412207,Lyft,Lyft,LYFT,2015-05-07,Motivate,0,0.0
4408502,Lyft,Lyft,LYFT,2015-05-08,Lyft Rides,40765,3273.0
4412208,Lyft,Lyft,LYFT,2015-05-08,Motivate,0,0.0
4410355,Lyft,Lyft,LYFT,2015-05-08,Lyft Scooters,0,0.0
4412209,Lyft,Lyft,LYFT,2015-05-09,Motivate,0,0.0
4410356,Lyft,Lyft,LYFT,2015-05-09,Lyft Scooters,0,0.0
4408503,Lyft,Lyft,LYFT,2015-05-09,Lyft Rides,46053,3699.0
4412210,Lyft,Lyft,LYFT,2015-05-10,Motivate,0,0.0
4410357,Lyft,Lyft,LYFT,2015-05-10,Lyft Scooters,0,0.0
4408504,Lyft,Lyft,LYFT,2015-05-10,Lyft Rides,38470,3075.0
4410358,Lyft,Lyft,LYFT,2015-05-11,Lyft Scooters,0,0.0
4408505,Lyft,Lyft,LYFT,2015-05-11,Lyft Rides,26059,2073.0
4412211,Lyft,Lyft,LYFT,2015-05-11,Motivate,0,0.0
4408506,Lyft,Lyft,LYFT,2015-05-12,Lyft Rides,21811,1896.0
4412212,Lyft,Lyft,LYFT,2015-05-12,Motivate,0,0.0
4410359,Lyft,Lyft,LYFT,2015-05-12,Lyft Scooters,0,0.0
4408507,Lyft,Lyft,LYFT,2015-05-13,Lyft Rides,24526,2087.0
4412213,Lyft,Lyft,LYFT,2015-05-13,Motivate,0,0.0
4410360,Lyft,Lyft,LYFT,2015-05-13,Lyft Scooters,0,0.0
4408508,Lyft,Lyft,LYFT,2015-05-14,Lyft Rides,31246,2477.0
4412214,Lyft,Lyft,LYFT,2015-05-14,Motivate,0,0.0
4410361,Lyft,Lyft,LYFT,2015-05-14,Lyft Scooters,0,0.0
4412215,Lyft,Lyft,LYFT,2015-05-15,Motivate,0,0.0
4410362,Lyft,Lyft,LYFT,2015-05-15,Lyft Scooters,0,0.0
4408509,Lyft,Lyft,LYFT,2015-05-15,Lyft Rides,39329,3116.0
4410363,Lyft,Lyft,LYFT,2015-05-16,Lyft Scooters,0,0.0
4408510,Lyft,Lyft,LYFT,2015-05-16,Lyft Rides,50328,3863.0
4412216,Lyft,Lyft,LYFT,2015-05-16,Motivate,0,0.0
4410364,Lyft,Lyft,LYFT,2015-05-17,Lyft Scooters,0,0.0
4408511,Lyft,Lyft,LYFT,2015-05-17,Lyft Rides,43252,3330.0
4412217,Lyft,Lyft,LYFT,2015-05-17,Motivate,0,0.0
4410365,Lyft,Lyft,LYFT,2015-05-18,Lyft Scooters,0,0.0
4412218,Lyft,Lyft,LYFT,2015-05-18,Motivate,0,0.0
4408512,Lyft,Lyft,LYFT,2015-05-18,Lyft Rides,26189,2055.0
4412219,Lyft,Lyft,LYFT,2015-05-19,Motivate,0,0.0
4410366,Lyft,Lyft,LYFT,2015-05-19,Lyft Scooters,0,0.0
4408513,Lyft,Lyft,LYFT,2015-05-19,Lyft Rides,21405,1732.0
4412220,Lyft,Lyft,LYFT,2015-05-20,Motivate,0,0.0
4410367,Lyft,Lyft,LYFT,2015-05-20,Lyft Scooters,0,0.0
4408514,Lyft,Lyft,LYFT,2015-05-20,Lyft Rides,27031,2090.0
4412221,Lyft,Lyft,LYFT,2015-05-21,Motivate,0,0.0
4410368,Lyft,Lyft,LYFT,2015-05-21,Lyft Scooters,0,0.0
4408515,Lyft,Lyft,LYFT,2015-05-21,Lyft Rides,31114,2505.0
4410369,Lyft,Lyft,LYFT,2015-05-22,Lyft Scooters,0,0.0
4408516,Lyft,Lyft,LYFT,2015-05-22,Lyft Rides,39149,3065.0
4412222,Lyft,Lyft,LYFT,2015-05-22,Motivate,0,0.0
4408517,Lyft,Lyft,LYFT,2015-05-23,Lyft Rides,43375,3535.0
4412223,Lyft,Lyft,LYFT,2015-05-23,Motivate,0,0.0
4410370,Lyft,Lyft,LYFT,2015-05-23,Lyft Scooters,0,0.0
4408518,Lyft,Lyft,LYFT,2015-05-24,Lyft Rides,43268,3402.0
4412224,Lyft,Lyft,LYFT,2015-05-24,Motivate,0,0.0
